utc_timestamp,solarprofile,windprofile
2015-02-17T10:30:00Z,0.4622,0.373
2015-02-17T11:00:00Z,0.5564,0.3795
2015-02-17T11:30:00Z,0.6134,0.3787
2015-02-17T12:00:00Z,0.67,0.391
2015-02-17T12:30:00Z,0.6918,0.393
2015-02-17T13:00:00Z,0.7138,0.3926
2015-02-17T13:30:00Z,0.6924,0.3882
2015-02-17T14:00:00Z,0.671,0.3838
2015-02-17T14:30:00Z,0.5996,0.374
2015-02-17T15:00:00Z,0.5281,0.3567
2015-02-17T15:30:00Z,0.4349,0.3593
2015-02-17T16:00:00Z,0.3417,0.3488
2015-02-17T16:30:00Z,0.2437,0.3339
2015-02-17T17:00:00Z,0.1457,0.3354
2015-02-17T17:30:00Z,0,0.3403
2015-02-17T18:00:00Z,0.0104,0.3399
2015-02-17T18:30:00Z,0,0.3451
2015-02-17T19:00:00Z,0,0.3518
2015-02-17T19:30:00Z,0,0.3497
2015-02-17T20:00:00Z,0,0.3682
2015-02-17T20:30:00Z,0,0.3737
2015-02-17T21:00:00Z,0,0.3696
2015-02-17T21:30:00Z,0,0.3518
2015-02-17T22:00:00Z,0,0.3502
2015-02-17T22:30:00Z,0,0.3459
2015-02-17T23:00:00Z,0,0.331
2015-02-17T23:30:00Z,0,0.3311
2015-02-18T00:00:00Z,0,0.328
2015-02-18T00:30:00Z,0,0.3351
2015-02-18T01:00:00Z,0,0.3487
2015-02-18T01:30:00Z,0,0.3616
2015-02-18T02:00:00Z,0,0.3658
2015-02-18T02:30:00Z,0,0.3639
2015-02-18T03:00:00Z,0,0.3645
2015-02-18T03:30:00Z,0,0.3722
2015-02-18T04:00:00Z,0,0.3741
2015-02-18T04:30:00Z,0,0.3688
2015-02-18T05:00:00Z,0,0.3632
2015-02-18T05:30:00Z,0,0.3752
2015-02-18T06:00:00Z,0,0.3722
2015-02-18T06:30:00Z,0,0.3686
2015-02-18T07:00:00Z,0,0.3857
2015-02-18T07:30:00Z,0,0.4007
2015-02-18T08:00:00Z,0.0131,0.4209
2015-02-18T08:30:00Z,0.0768,0.4338
2015-02-18T09:00:00Z,0.1405,0.4407
2015-02-18T09:30:00Z,0.2287,0.4392
2015-02-18T10:00:00Z,0.3169,0.4262
2015-02-18T10:30:00Z,0.4034,0.4286
2015-02-18T11:00:00Z,0.4898,0.4326
2015-02-18T11:30:00Z,0.5419,0.4484
2015-02-18T12:00:00Z,0.5939,0.4842
2015-02-18T12:30:00Z,0.5863,0.4957
2015-02-18T13:00:00Z,0.5784,0.4855
2015-02-18T13:30:00Z,0.5443,0.4911
2015-02-18T14:00:00Z,0.5102,0.4875
2015-02-18T14:30:00Z,0.454,0.4943
2015-02-18T15:00:00Z,0.3975,0.5205
2015-02-18T15:30:00Z,0.3303,0.5243
2015-02-18T16:00:00Z,0.2632,0.5233
2015-02-18T16:30:00Z,0.1898,0.5193
2015-02-18T17:00:00Z,0.1168,0.513
2015-02-18T17:30:00Z,0,0.5254
2015-02-18T18:00:00Z,0.0114,0.5455
2015-02-18T18:30:00Z,0,0.5608
2015-02-18T19:00:00Z,0,0.5657
2015-02-18T19:30:00Z,0,0.5653
2015-02-18T20:00:00Z,0,0.5757
2015-02-18T20:30:00Z,0,0.554
2015-02-18T21:00:00Z,0,0.5375
2015-02-18T21:30:00Z,0,0.5311
2015-02-18T22:00:00Z,0,0.5212
2015-02-18T22:30:00Z,0,0.519
2015-02-18T23:00:00Z,0,0.502
2015-02-18T23:30:00Z,0,0.4889
2015-02-19T00:00:00Z,0,0.4829
2015-02-19T00:30:00Z,0,0.482
2015-02-19T01:00:00Z,0,0.4842
2015-02-19T01:30:00Z,0,0.4758
2015-02-19T02:00:00Z,0,0.4866
2015-02-19T02:30:00Z,0,0.4848
2015-02-19T03:00:00Z,0,0.4745
2015-02-19T03:30:00Z,0,0.4769
2015-02-19T04:00:00Z,0,0.501
2015-02-19T04:30:00Z,0,0.5034
2015-02-19T05:00:00Z,0,0.5004
2015-02-19T05:30:00Z,0,0.4994
2015-02-19T06:00:00Z,0,0.4882
2015-02-19T06:30:00Z,0,0.4893
2015-02-19T07:00:00Z,0,0.4973
2015-02-19T07:30:00Z,0,0.4966
2015-02-19T08:00:00Z,0.0182,0.4818
2015-02-19T08:30:00Z,0.0512,0.4955
2015-02-19T09:00:00Z,0.0846,0.5012
2015-02-19T09:30:00Z,0.1018,0.5066
2015-02-19T10:00:00Z,0.1189,0.5033
2015-02-19T10:30:00Z,0.1258,0.5126
2015-02-19T11:00:00Z,0.1323,0.5035
2015-02-19T11:30:00Z,0.1533,0.4934
2015-02-19T12:00:00Z,0.1743,0.5056
2015-02-19T12:30:00Z,0.1774,0.5038
2015-02-19T13:00:00Z,0.1801,0.512
2015-02-19T13:30:00Z,0.1619,0.5299
2015-02-19T14:00:00Z,0.144,0.5252
2015-02-19T14:30:00Z,0.1509,0.5107
2015-02-19T15:00:00Z,0.1581,0.516
2015-02-19T15:30:00Z,0.1337,0.5108
2015-02-19T16:00:00Z,0.1097,0.4649
2015-02-19T16:30:00Z,0.0822,0.4559
2015-02-19T17:00:00Z,0.0547,0.4274
2015-02-19T17:30:00Z,0,0.4135
2015-02-19T18:00:00Z,0.0072,0.4134
2015-02-19T18:30:00Z,0,0.4173
2015-02-19T19:00:00Z,0,0.4074
2015-02-19T19:30:00Z,0,0.4036
2015-02-19T20:00:00Z,0,0.391
2015-02-19T20:30:00Z,0,0.3771
2015-02-19T21:00:00Z,0,0.3587
2015-02-19T21:30:00Z,0,0.3468
2015-02-19T22:00:00Z,0,0.3352
2015-02-19T22:30:00Z,0,0.3297
2015-02-19T23:00:00Z,0,0.3357
2015-02-19T23:30:00Z,0,0.3481
2015-02-20T00:00:00Z,0,0.3539
2015-02-20T00:30:00Z,0,0.3286
2015-02-20T01:00:00Z,0,0.3204
2015-02-20T01:30:00Z,0,0.3218
2015-02-20T02:00:00Z,0,0.3163
2015-02-20T02:30:00Z,0,0.3131
2015-02-20T03:00:00Z,0,0.2798
2015-02-20T03:30:00Z,0,0.2767
2015-02-20T04:00:00Z,0,0.2783
2015-02-20T04:30:00Z,0,0.262
2015-02-20T05:00:00Z,0,0.2627
2015-02-20T05:30:00Z,0,0.2496
2015-02-20T06:00:00Z,0,0.2278
2015-02-20T06:30:00Z,0,0.2094
2015-02-20T07:00:00Z,0,0.198
2015-02-20T07:30:00Z,0,0.1632
2015-02-20T08:00:00Z,0.0124,0.1501
2015-02-20T08:30:00Z,0.0591,0.1463
2015-02-20T09:00:00Z,0.1055,0.1536
2015-02-20T09:30:00Z,0.1671,0.169
2015-02-20T10:00:00Z,0.2286,0.1804
2015-02-20T10:30:00Z,0.2771,0.1993
2015-02-20T11:00:00Z,0.3255,0.2134
2015-02-20T11:30:00Z,0.3506,0.2128
2015-02-20T12:00:00Z,0.3757,0.2233
2015-02-20T12:30:00Z,0.3651,0.2308
2015-02-20T13:00:00Z,0.3544,0.2359
2015-02-20T13:30:00Z,0.352,0.2476
2015-02-20T14:00:00Z,0.3496,0.2269
2015-02-20T14:30:00Z,0.3166,0.1991
2015-02-20T15:00:00Z,0.2833,0.1872
2015-02-20T15:30:00Z,0.2454,0.1689
2015-02-20T16:00:00Z,0.2076,0.1576
2015-02-20T16:30:00Z,0.1592,0.1618
2015-02-20T17:00:00Z,0.111,0.1582
2015-02-20T17:30:00Z,0,0.1574
2015-02-20T18:00:00Z,0.0179,0.1497
2015-02-20T18:30:00Z,0,0.1448
2015-02-20T19:00:00Z,0,0.1513
2015-02-20T19:30:00Z,0,0.1579
2015-02-20T20:00:00Z,0,0.1657
2015-02-20T20:30:00Z,0,0.1595
2015-02-20T21:00:00Z,0,0.1583
2015-02-20T21:30:00Z,0,0.1494
2015-02-20T22:00:00Z,0,0.1518
2015-02-20T22:30:00Z,0,0.1696
2015-02-20T23:00:00Z,0,0.1816
2015-02-20T23:30:00Z,0,0.1781
2015-02-21T00:00:00Z,0,0.2004
2015-02-21T00:30:00Z,0,0.216
2015-02-21T01:00:00Z,0,0.2126
2015-02-21T01:30:00Z,0,0.2129
2015-02-21T02:00:00Z,0,0.2292
2015-02-21T02:30:00Z,0,0.2306
2015-02-21T03:00:00Z,0,0.2595
2015-02-21T03:30:00Z,0,0.2656
2015-02-21T04:00:00Z,0,0.2515
2015-02-21T04:30:00Z,0,0.2324
2015-02-21T05:00:00Z,0,0.2382
2015-02-21T05:30:00Z,0,0.2789
2015-02-21T06:00:00Z,0,0.2748
2015-02-21T06:30:00Z,0,0.2678
2015-02-21T07:00:00Z,0,0.271
2015-02-21T07:30:00Z,0,0.2706
2015-02-21T08:00:00Z,0.0138,0.2811
2015-02-21T08:30:00Z,0.077,0.2834
2015-02-21T09:00:00Z,0.1399,0.2832
2015-02-21T09:30:00Z,0.2338,0.2754
2015-02-21T10:00:00Z,0.3276,0.2886
2015-02-21T10:30:00Z,0.4142,0.2868
2015-02-21T11:00:00Z,0.5012,0.2777
2015-02-21T11:30:00Z,0.5493,0.3003
2015-02-21T12:00:00Z,0.5978,0.313
2015-02-21T12:30:00Z,0.5741,0.2965
2015-02-21T13:00:00Z,0.5507,0.2895
2015-02-21T13:30:00Z,0.5325,0.307
2015-02-21T14:00:00Z,0.5146,0.3103
2015-02-21T14:30:00Z,0.4665,0.3003
2015-02-21T15:00:00Z,0.4184,0.2985
2015-02-21T15:30:00Z,0.3733,0.2724
2015-02-21T16:00:00Z,0.3283,0.2541
2015-02-21T16:30:00Z,0.2307,0.243
2015-02-21T17:00:00Z,0.133,0.2299
2015-02-21T17:30:00Z,0,0.2257
2015-02-21T18:00:00Z,0.0203,0.2097
2015-02-21T18:30:00Z,0,0.1841
2015-02-21T19:00:00Z,0,0.1945
2015-02-21T19:30:00Z,0,0.194
2015-02-21T20:00:00Z,0,0.1945
2015-02-21T20:30:00Z,0,0.2093
2015-02-21T21:00:00Z,0,0.2101
2015-02-21T21:30:00Z,0,0.2184
2015-02-21T22:00:00Z,0,0.216
2015-02-21T22:30:00Z,0,0.2023
2015-02-21T23:00:00Z,0,0.1875
2015-02-21T23:30:00Z,0,0.1797
2015-02-22T00:00:00Z,0,0.1597
2015-02-22T00:30:00Z,0,0.1543
2015-02-22T01:00:00Z,0,0.1699
2015-02-22T01:30:00Z,0,0.166
2015-02-22T02:00:00Z,0,0.1467
2015-02-22T02:30:00Z,0,0.1388
2015-02-22T03:00:00Z,0,0.1297
2015-02-22T03:30:00Z,0,0.1205
2015-02-22T04:00:00Z,0,0.1119
2015-02-22T04:30:00Z,0,0.1048
2015-02-22T05:00:00Z,0,0.1322
2015-02-22T05:30:00Z,0,0.1501
2015-02-22T06:00:00Z,0,0.1646
2015-02-22T06:30:00Z,0,0.1925
2015-02-22T07:00:00Z,0,0.1954
2015-02-22T07:30:00Z,0,0.2171
2015-02-22T08:00:00Z,0.0361,0.2548
2015-02-22T08:30:00Z,0.1007,0.2721
2015-02-22T09:00:00Z,0.1653,0.3194
2015-02-22T09:30:00Z,0.2021,0.3587
2015-02-22T10:00:00Z,0.2386,0.4101
2015-02-22T10:30:00Z,0.2544,0.4503
2015-02-22T11:00:00Z,0.2702,0.4961
2015-02-22T11:30:00Z,0.2674,0.5184
2015-02-22T12:00:00Z,0.265,0.5336
2015-02-22T12:30:00Z,0.2262,0.5427
2015-02-22T13:00:00Z,0.1873,0.5491
2015-02-22T13:30:00Z,0.1595,0.5579
2015-02-22T14:00:00Z,0.1313,0.5655
2015-02-22T14:30:00Z,0.1128,0.5631
2015-02-22T15:00:00Z,0.0942,0.559
2015-02-22T15:30:00Z,0.0753,0.5562
2015-02-22T16:00:00Z,0.056,0.5275
2015-02-22T16:30:00Z,0.043,0.5008
2015-02-22T17:00:00Z,0.0299,0.4814
2015-02-22T17:30:00Z,0,0.4724
2015-02-22T18:00:00Z,0.0055,0.4882
2015-02-22T18:30:00Z,0,0.5118
2015-02-22T19:00:00Z,0,0.5452
2015-02-22T19:30:00Z,0,0.5515
2015-02-22T20:00:00Z,0,0.5691
2015-02-22T20:30:00Z,0,0.5706
2015-02-22T21:00:00Z,0,0.5632
2015-02-22T21:30:00Z,0,0.5776
2015-02-22T22:00:00Z,0,0.5641
2015-02-22T22:30:00Z,0,0.5433
2015-02-22T23:00:00Z,0,0.5472
2015-02-22T23:30:00Z,0,0.538
2015-02-23T00:00:00Z,0,0.5394
2015-02-23T00:30:00Z,0,0.5349
2015-02-23T01:00:00Z,0,0.551
2015-02-23T01:30:00Z,0,0.5618
2015-02-23T02:00:00Z,0,0.5431
2015-02-23T02:30:00Z,0,0.5404
2015-02-23T03:00:00Z,0,0.5408
2015-02-23T03:30:00Z,0,0.5202
2015-02-23T04:00:00Z,0,0.5152
2015-02-23T04:30:00Z,0,0.5239
2015-02-23T05:00:00Z,0,0.5073
2015-02-23T05:30:00Z,0,0.5185
2015-02-23T06:00:00Z,0,0.5183
2015-02-23T06:30:00Z,0,0.5231
2015-02-23T07:00:00Z,0,0.5446
2015-02-23T07:30:00Z,0,0.5593
2015-02-23T08:00:00Z,0.0261,0.5871
2015-02-23T08:30:00Z,0.0897,0.5994
2015-02-23T09:00:00Z,0.1533,0.6002
2015-02-23T09:30:00Z,0.2599,0.6041
2015-02-23T10:00:00Z,0.3661,0.6078
2015-02-23T10:30:00Z,0.4197,0.6104
2015-02-23T11:00:00Z,0.4734,0.6161
2015-02-23T11:30:00Z,0.5356,0.6195
2015-02-23T12:00:00Z,0.5978,0.624
2015-02-23T12:30:00Z,0.584,0.6301
2015-02-23T13:00:00Z,0.5706,0.642
2015-02-23T13:30:00Z,0.5459,0.6353
2015-02-23T14:00:00Z,0.5211,0.6334
2015-02-23T14:30:00Z,0.4778,0.6349
2015-02-23T15:00:00Z,0.4342,0.6405
2015-02-23T15:30:00Z,0.3702,0.6335
2015-02-23T16:00:00Z,0.3059,0.624
2015-02-23T16:30:00Z,0.2245,0.6246
2015-02-23T17:00:00Z,0.143,0.6242
2015-02-23T17:30:00Z,0,0.624
2015-02-23T18:00:00Z,0.0248,0.6067
2015-02-23T18:30:00Z,0,0.6033
2015-02-23T19:00:00Z,0,0.6091
2015-02-23T19:30:00Z,0,0.6077
2015-02-23T20:00:00Z,0,0.6042
2015-02-23T20:30:00Z,0,0.6025
2015-02-23T21:00:00Z,0,0.5984
2015-02-23T21:30:00Z,0,0.5983
2015-02-23T22:00:00Z,0,0.5798
2015-02-23T22:30:00Z,0,0.5949
2015-02-23T23:00:00Z,0,0.5864
2015-02-23T23:30:00Z,0,0.5792
2015-02-24T00:00:00Z,0,0.5922
2015-02-24T00:30:00Z,0,0.5964
2015-02-24T01:00:00Z,0,0.5984
2015-02-24T01:30:00Z,0,0.6044
2015-02-24T02:00:00Z,0,0.5966
2015-02-24T02:30:00Z,0,0.6008
2015-02-24T03:00:00Z,0,0.6041
2015-02-24T03:30:00Z,0,0.6023
2015-02-24T04:00:00Z,0,0.5909
2015-02-24T04:30:00Z,0,0.5695
2015-02-24T05:00:00Z,0,0.5752
2015-02-24T05:30:00Z,0,0.5891
2015-02-24T06:00:00Z,0,0.5955
2015-02-24T06:30:00Z,0,0.6045
2015-02-24T07:00:00Z,0,0.615
2015-02-24T07:30:00Z,0,0.6166
2015-02-24T08:00:00Z,0.0267,0.6121
2015-02-24T08:30:00Z,0.0863,0.6048
2015-02-24T09:00:00Z,0.1462,0.6015
2015-02-24T09:30:00Z,0.2732,0.5988
2015-02-24T10:00:00Z,0.4002,0.6005
2015-02-24T10:30:00Z,0.4663,0.618
2015-02-24T11:00:00Z,0.5327,0.6095
2015-02-24T11:30:00Z,0.5704,0.6067
2015-02-24T12:00:00Z,0.6084,0.611
2015-02-24T12:30:00Z,0.6032,0.602
2015-02-24T13:00:00Z,0.5984,0.6032
2015-02-24T13:30:00Z,0.5947,0.6093
2015-02-24T14:00:00Z,0.5906,0.6107
2015-02-24T14:30:00Z,0.5156,0.604
2015-02-24T15:00:00Z,0.4409,0.6083
2015-02-24T15:30:00Z,0.3971,0.6066
2015-02-24T16:00:00Z,0.3536,0.5963
2015-02-24T16:30:00Z,0.2602,0.5948
2015-02-24T17:00:00Z,0.1671,0.5837
2015-02-24T17:30:00Z,0,0.5627
2015-02-24T18:00:00Z,0.0243,0.5594
2015-02-24T18:30:00Z,0,0.5764
2015-02-24T19:00:00Z,0,0.5524
2015-02-24T19:30:00Z,0,0.5236
2015-02-24T20:00:00Z,0,0.4865
2015-02-24T20:30:00Z,0,0.4849
2015-02-24T21:00:00Z,0,0.4656
2015-02-24T21:30:00Z,0,0.4649
2015-02-24T22:00:00Z,0,0.4479
2015-02-24T22:30:00Z,0,0.4167
2015-02-24T23:00:00Z,0,0.4135
2015-02-24T23:30:00Z,0,0.4432
2015-02-25T00:00:00Z,0,0.4354
2015-02-25T00:30:00Z,0,0.4066
2015-02-25T01:00:00Z,0,0.3868
2015-02-25T01:30:00Z,0,0.3718
2015-02-25T02:00:00Z,0,0.349
2015-02-25T02:30:00Z,0,0.3274
2015-02-25T03:00:00Z,0,0.3061
2015-02-25T03:30:00Z,0,0.2795
2015-02-25T04:00:00Z,0,0.2715
2015-02-25T04:30:00Z,0,0.2548
2015-02-25T05:00:00Z,0.4453,0.1105
2015-02-25T05:30:00Z,0.1173,0.151
2015-02-25T06:00:00Z,0.207,0.1373
2015-02-25T06:30:00Z,0,0.2243
2015-02-25T07:00:00Z,0,0.1977
2015-02-25T07:30:00Z,0.0544,0.1594
2015-02-25T08:00:00Z,0.3294,0.1231
2015-02-25T08:30:00Z,0.5235,0.1101
2015-02-25T09:00:00Z,0.6186,0.1047
2015-02-25T09:30:00Z,0.6458,0.1022
2015-02-25T10:00:00Z,0.673,0.1035
2015-02-25T10:30:00Z,0.6628,0.1096
2015-02-25T11:00:00Z,0.6662,0.1252
2015-02-25T11:30:00Z,0.6254,0.1361
2015-02-25T12:00:00Z,0.5574,0.1529
2015-02-25T12:30:00Z,0.4929,0.1604
2015-02-25T13:00:00Z,0.499,0.1019
2015-02-25T13:30:00Z,0.4616,0.1135
2015-02-25T14:00:00Z,0.4242,0.1259
2015-02-25T14:30:00Z,0.3688,0.135
2015-02-25T15:00:00Z,0.3943,0.1724
2015-02-25T15:30:00Z,0.053,0.2926
2015-02-25T16:00:00Z,0.0184,0.3036
2015-02-25T16:30:00Z,0,0.3793
2015-02-25T17:00:00Z,0,0.3922
2015-02-25T17:30:00Z,0,0.4154
2015-02-25T18:00:00Z,0.015,0.2962
2015-02-25T18:30:00Z,0,0.3025
2015-02-25T19:00:00Z,0,0.3415
2015-02-25T19:30:00Z,0,0.3557
2015-02-25T20:00:00Z,0,0.3479
2015-02-25T20:30:00Z,0,0.3574
2015-02-25T21:00:00Z,0,0.3755
2015-02-25T21:30:00Z,0,0.4277
2015-02-25T22:00:00Z,0,0.4635
2015-02-25T22:30:00Z,0,0.5219
2015-02-25T23:00:00Z,0,0.473
2015-02-25T23:30:00Z,0,0.5322
2015-02-26T00:00:00Z,0,0.5492
2015-02-26T00:30:00Z,0,0.5557
2015-02-26T01:00:00Z,0,0.5684
2015-02-26T01:30:00Z,0.181,0.6147
2015-02-26T02:00:00Z,0.2573,0.6466
2015-02-26T02:30:00Z,0.3695,0.6693
2015-02-26T03:00:00Z,0.3797,0.6668
2015-02-26T03:30:00Z,0.4847,0.6755
2015-02-26T04:00:00Z,0.522,0.6501
2015-02-26T04:30:00Z,0.5424,0.6101
2015-02-26T05:00:00Z,0.4814,0.6043
2015-02-26T05:30:00Z,0.3966,0.63
2015-02-26T06:00:00Z,0.2868,0.6224
2015-02-26T06:30:00Z,0,0.5139
2015-02-26T07:00:00Z,0,0.5317
2015-02-26T07:30:00Z,0,0.5416
2015-02-26T08:00:00Z,0,0.5471
2015-02-26T08:30:00Z,0,0.5376
2015-02-26T09:00:00Z,0,0.527
2015-02-26T09:30:00Z,0,0.5145
2015-02-26T10:00:00Z,0.1363,0.5824
2015-02-26T10:30:00Z,0.1756,0.5616
2015-02-26T11:00:00Z,0,0.511
2015-02-26T11:30:00Z,0,0.5065
2015-02-26T12:00:00Z,0,0.6674
2015-02-26T12:30:00Z,0.2302,0.5669
2015-02-26T13:00:00Z,0.4102,0.6714
2015-02-26T13:30:00Z,0.4373,0.6713
2015-02-26T14:00:00Z,0.3502,0.5766
2015-02-26T14:30:00Z,0.3488,0.5554
2015-02-26T15:00:00Z,0.3475,0.5248
2015-02-26T15:30:00Z,0.3146,0.5196
2015-02-26T16:00:00Z,0.282,0.5441
2015-02-26T16:30:00Z,0.24,0.5378
2015-02-26T17:00:00Z,0.198,0.4934
2015-02-26T17:30:00Z,0,0.4514
2015-02-26T18:00:00Z,0.0359,0.4429
2015-02-26T18:30:00Z,0,0.4591
2015-02-26T19:00:00Z,0,0.4614
2015-02-26T19:30:00Z,0,0.4642
2015-02-26T20:00:00Z,0,0.4827
2015-02-26T20:30:00Z,0,0.5496
2015-02-26T21:00:00Z,0,0.4998
2015-02-26T21:30:00Z,0,0.4831
2015-02-26T22:00:00Z,0,0.475
2015-02-26T22:30:00Z,0,0.4569
2015-02-26T23:00:00Z,0,0.4482
2015-02-26T23:30:00Z,0,0.4329
2015-02-27T00:00:00Z,0,0.4394
2015-02-27T00:30:00Z,0,0.4535
2015-02-27T01:00:00Z,0,0.4514
2015-02-27T01:30:00Z,0,0.4541
2015-02-27T02:00:00Z,0,0.4562
2015-02-27T02:30:00Z,0,0.4521
2015-02-27T03:00:00Z,0,0.4424
2015-02-27T03:30:00Z,0,0.4412
2015-02-27T04:00:00Z,0,0.4319
2015-02-27T04:30:00Z,0,0.4132
2015-02-27T05:00:00Z,0,0.3902
2015-02-27T05:30:00Z,0,0.3845
2015-02-27T06:00:00Z,0,0.3772
2015-02-27T06:30:00Z,0,0.3675
2015-02-27T07:00:00Z,0,0.3507
2015-02-27T07:30:00Z,0,0.3486
2015-02-27T08:00:00Z,0.0436,0.3333
2015-02-27T08:30:00Z,0.1393,0.3221
2015-02-27T09:00:00Z,0.2346,0.3255
2015-02-27T09:30:00Z,0.3573,0.3221
2015-02-27T10:00:00Z,0.4804,0.3216
2015-02-27T10:30:00Z,0.5754,0.3188
2015-02-27T11:00:00Z,0.6707,0.3118
2015-02-27T11:30:00Z,0.7032,0.3074
2015-02-27T12:00:00Z,0.7356,0.3105
2015-02-27T12:30:00Z,0.717,0.3095
2015-02-27T13:00:00Z,0.6984,0.3031
2015-02-27T13:30:00Z,0.6373,0.3136
2015-02-27T14:00:00Z,0.5761,0.3052
2015-02-27T14:30:00Z,0.5575,0.3024
2015-02-27T15:00:00Z,0.5392,0.2978
2015-02-27T15:30:00Z,0.4405,0.2905
2015-02-27T16:00:00Z,0.3421,0.2907
2015-02-27T16:30:00Z,0.2556,0.2896
2015-02-27T17:00:00Z,0.169,0.286
2015-02-27T17:30:00Z,0,0.3216
2015-02-27T18:00:00Z,0.0311,0.3583
2015-02-27T18:30:00Z,0,0.3869
2015-02-27T19:00:00Z,0,0.412
2015-02-27T19:30:00Z,0,0.4427
2015-02-27T20:00:00Z,0,0.4642
2015-02-27T20:30:00Z,0,0.4617
2015-02-27T21:00:00Z,0,0.4751
2015-02-27T21:30:00Z,0,0.465
2015-02-27T22:00:00Z,0,0.46
2015-02-27T22:30:00Z,0,0.4637
2015-02-27T23:00:00Z,0,0.467
2015-02-27T23:30:00Z,0,0.4579
2015-02-28T00:00:00Z,0,0.4524
2015-02-28T00:30:00Z,0,0.4451
2015-02-28T01:00:00Z,0,0.436
2015-02-28T01:30:00Z,0,0.4448
2015-02-28T02:00:00Z,0,0.4627
2015-02-28T02:30:00Z,0,0.4865
2015-02-28T03:00:00Z,0,0.4977
2015-02-28T03:30:00Z,0,0.4893
2015-02-28T04:00:00Z,0,0.4498
2015-02-28T04:30:00Z,0,0.4361
2015-02-28T05:00:00Z,0,0.4086
2015-02-28T05:30:00Z,0,0.4022
2015-02-28T06:00:00Z,0,0.3926
2015-02-28T06:30:00Z,0,0.389
2015-02-28T07:00:00Z,0,0.3941
2015-02-28T07:30:00Z,0,0.3957
2015-02-28T08:00:00Z,0.0155,0.4009
2015-02-28T08:30:00Z,0.0444,0.3848
2015-02-28T09:00:00Z,0.0733,0.388
2015-02-28T09:30:00Z,0.1187,0.4151
2015-02-28T10:00:00Z,0.1638,0.4277
2015-02-28T10:30:00Z,0.1904,0.4278
2015-02-28T11:00:00Z,0.2173,0.4508
2015-02-28T11:30:00Z,0.2482,0.4822
2015-02-28T12:00:00Z,0.2795,0.4973
2015-02-28T12:30:00Z,0.2691,0.5202
2015-02-28T13:00:00Z,0.2587,0.5319
2015-02-28T13:30:00Z,0.2543,0.5274
2015-02-28T14:00:00Z,0.2496,0.5531
2015-02-28T14:30:00Z,0.2264,0.5623
2015-02-28T15:00:00Z,0.2032,0.5698
2015-02-28T15:30:00Z,0.1544,0.5786
2015-02-28T16:00:00Z,0.106,0.5806
2015-02-28T16:30:00Z,0.0787,0.5965
2015-02-28T17:00:00Z,0.0511,0.6049
2015-02-28T17:30:00Z,0,0.6005
2015-02-28T18:00:00Z,0.0087,0.6007
2015-02-28T18:30:00Z,0,0.6
2015-02-28T19:00:00Z,0,0.6003
2015-02-28T19:30:00Z,0,0.5926
2015-02-28T20:00:00Z,0,0.5781
2015-02-28T20:30:00Z,0,0.5637
2015-02-28T21:00:00Z,0,0.5482
2015-02-28T21:30:00Z,0,0.5568
2015-02-28T22:00:00Z,0,0.5492
2015-02-28T22:30:00Z,0,0.5441
2015-02-28T23:00:00Z,0,0.5519
2015-02-28T23:30:00Z,0,0.5538
2015-03-01T00:00:00Z,0,0.5466
2015-03-01T00:30:00Z,0,0.5422
2015-03-01T01:00:00Z,0,0.5402
2015-03-01T01:30:00Z,0,0.5237
2015-03-01T02:00:00Z,0,0.5175
2015-03-01T02:30:00Z,0,0.5147
2015-03-01T03:00:00Z,0,0.5212
2015-03-01T03:30:00Z,0,0.524
2015-03-01T04:00:00Z,0,0.5303
2015-03-01T04:30:00Z,0,0.5351
2015-03-01T05:00:00Z,0,0.5301
2015-03-01T05:30:00Z,0,0.5263
2015-03-01T06:00:00Z,0,0.5389
2015-03-01T06:30:00Z,0,0.5377
2015-03-01T07:00:00Z,0,0.5311
2015-03-01T07:30:00Z,0.0235,0.5232
2015-03-01T08:00:00Z,0.0468,0.5241
2015-03-01T08:30:00Z,0.1413,0.5327
2015-03-01T09:00:00Z,0.2358,0.5546
2015-03-01T09:30:00Z,0.328,0.5696
2015-03-01T10:00:00Z,0.4198,0.5812
2015-03-01T10:30:00Z,0.4884,0.5865
2015-03-01T11:00:00Z,0.557,0.5863
2015-03-01T11:30:00Z,0.59,0.5894
2015-03-01T12:00:00Z,0.6226,0.5941
2015-03-01T12:30:00Z,0.6519,0.5979
2015-03-01T13:00:00Z,0.6811,0.6044
2015-03-01T13:30:00Z,0.5984,0.5725
2015-03-01T14:00:00Z,0.5153,0.5176
2015-03-01T14:30:00Z,0.4413,0.5005
2015-03-01T15:00:00Z,0.3673,0.4616
2015-03-01T15:30:00Z,0.3,0.4351
2015-03-01T16:00:00Z,0.2324,0.4461
2015-03-01T16:30:00Z,0.1823,0.4803
2015-03-01T17:00:00Z,0.1319,0.521
2015-03-01T17:30:00Z,0.0875,0.552
2015-03-01T18:00:00Z,0.0431,0.5525
2015-03-01T18:30:00Z,0.0215,0.5656
2015-03-01T19:00:00Z,0,0.5714
2015-03-01T19:30:00Z,0,0.5723
2015-03-01T20:00:00Z,0,0.5661
2015-03-01T20:30:00Z,0,0.5583
2015-03-01T21:00:00Z,0,0.5602
2015-03-01T21:30:00Z,0,0.5629
2015-03-01T22:00:00Z,0,0.5552
2015-03-01T22:30:00Z,0,0.5451
2015-03-01T23:00:00Z,0,0.5389
2015-03-01T23:30:00Z,0,0.5296
